ID_Venda;Data;ID_Produto;ID_Cliente;Qtd
18283;2023-10-18 00:00:00;P-010;36;3
18284;28/11/2023; P-019 ;75;3
18285;04/04/2023;P-013;18;1
18286;18/09/2023;P-018;16;1
18287;05/10/2023;P-015;17;2
18288;2023-12-25 00:00:00; P-004 ;24;2
18289;2023-07-24 00:00:00;P-009;98;2
18290;2023-07-04 00:00:00;P-004;68;3
18291;2023-06-24 00:00:00;P-016;99;3
18292;2023-11-05 00:00:00;P-015;79;2
18293;2023-03-10 00:00:00;P-002;2;3
18294;2023-04-14 00:00:00;P-014;95;1
18295;2023-09-03 00:00:00; P-003 ;73;4
18296;10/06/2023;P-004;10;3
18297;19/07/2023; P-001 ;53;2
18298;2023-08-04 00:00:00;P-009;89;3
18299;31/07/2023; P-017 ;51;1
18300;16/01/2023;P-014;69;2
18301;2023-11-28 00:00:00;P-017;14;4
18302;2023-07-24 00:00:00;P-001;66;2
18303;31/12/2023; P-010 ;82;2
18304;08/02/2023;P-016;93;2
18305;2023-03-30 00:00:00;P-019;53;3
18306;2023-09-13 00:00:00;P-003;84;4
18307;11/09/2023;P-012;64;1
18308;04/08/2023; P-003 ;72;3
18309;30/10/2023;P-015;49;4
18310;2023-06-21 00:00:00;P-017;90;4
18311;2023-05-17 00:00:00;P-018;62;3
18312;2023-06-27 00:00:00;P-007;37;2
18313;2023-03-18 00:00:00;P-019;49;4
18314;07/07/2023; P-007 ;68;1
18315;15/01/2023;P-005;33;3
18316;2023-10-19 00:00:00;P-008;22;4
18317;2023-11-15 00:00:00; P-016 ;70;1
18318;2023-11-21 00:00:00;P-016;33;1
18319;2023-08-02 00:00:00;P-019;28;1
18320;2023-07-27 00:00:00;P-015;88;1
18321;2023-06-18 00:00:00;P-007;4;3
18322;26/11/2023; P-005 ;66;1
18323;2023-10-07 00:00:00; P-011 ;77;3
18324;01/11/2023;P-010;49;1
18325;26/05/2023;P-009;11;1
18326;2023-09-20 00:00:00;P-001;35;3
18327;04/01/2023; P-020 ;39;2
18328;31/03/2023;P-001;10;4
18329;01/03/2023;P-008;74;4
18330;2023-11-07 00:00:00;P-003;72;3
18331;2023-01-16 00:00:00; P-002 ;69;1
18332;2023-08-15 00:00:00;P-004;23;3
18333;2023-01-29 00:00:00; P-019 ;34;1
18334;2023-05-31 00:00:00;P-011;32;3
18335;2023-09-02 00:00:00;P-005;16;4
18336;2023-09-27 00:00:00;P-010;68;3
18337;20/03/2023; P-008 ;54;4
18338;2023-10-16 00:00:00;P-013;28;4
18339;2023-06-02 00:00:00;P-005;60;4
18340;2023-10-04 00:00:00;P-012;78;3
18341;2023-10-06 00:00:00;P-013;76;2
18342;26/02/2023;P-008;60;3
18343;2023-07-05 00:00:00;P-015;85;3
18344;2023-04-03 00:00:00; P-013 ;80;2
18345;2023-10-03 00:00:00;P-001;44;2
18346;2023-06-07 00:00:00;P-006;2;4
18347;2023-10-02 00:00:00;P-011;23;1
18348;30/06/2023; P-013 ;93;1
18349;2023-12-25 00:00:00;P-020;46;4
18350;2023-03-18 00:00:00;P-001;73;3
18351;2023-05-31 00:00:00;P-011;54;1
18352;26/08/2023;P-011;71;3
18353;2023-10-16 00:00:00;P-008;93;2
18354;19/08/2023;P-003;81;2
18355;18/01/2023;P-019;9;4
18356;2023-03-14 00:00:00;P-012;70;3
18357;2023-07-08 00:00:00; P-006 ;44;4
18358;2023-01-17 00:00:00;P-008;84;1
18359;2023-01-19 00:00:00; P-005 ;74;1
18360;2023-08-07 00:00:00; P-010 ;73;1
18361;2023-11-22 00:00:00;P-016;12;3
18362;2023-04-30 00:00:00;P-012;97;4
18363;2023-04-11 00:00:00;P-017;32;4
18364;03/02/2023;P-006;34;1
18365;25/03/2023; P-009 ;83;4
18366;2023-07-15 00:00:00;P-010;33;2
18367;2023-11-26 00:00:00; P-020 ;64;2
18368;21/07/2023; P-014 ;48;2
18369;2023-12-10 00:00:00;P-014;16;2
18370;07/12/2023;P-017;50;4
18371;11/01/2023;P-016;23;2
18372;13/12/2023;P-004;26;2
18373;2023-08-06 00:00:00; P-002 ;54;2
18374;2023-09-10 00:00:00;P-016;44;2
18375;10/08/2023;P-001;37;2
18376;21/03/2023; P-003 ;9;3
18377;2023-01-07 00:00:00;P-011;94;3
18378;2023-09-29 00:00:00;P-016;13;2
18379;15/08/2023;P-018;60;2
18380;2023-01-16 00:00:00;P-015;80;4
18381;2023-01-12 00:00:00;P-009;2;2
18382;2023-10-18 00:00:00; P-012 ;95;1
18383;29/08/2023;P-018;60;3
18384;21/01/2023; P-005 ;57;2
18385;2023-06-27 00:00:00;P-008;43;3
18386;16/08/2023; P-003 ;19;2
18387;30/09/2023;P-002;11;1
18388;2023-10-15 00:00:00; P-019 ;78;2
18389;24/10/2023;P-008;47;3
18390;2023-05-14 00:00:00;P-002;89;3
18391;2023-10-10 00:00:00;P-019;63;3
18392;2023-06-02 00:00:00; P-001 ;7;4
18393;07/03/2023;P-013;79;3
18394;17/05/2023; P-020 ;94;2
18395;2023-04-02 00:00:00;P-017;31;1
18396;13/11/2023;P-003;88;1
18397;2023-09-16 00:00:00;P-009;55;2
18398;2023-04-13 00:00:00;P-005;25;4
18399;2023-02-24 00:00:00;P-006;72;2
18400;2023-09-14 00:00:00;P-004;30;3
18401;2023-04-11 00:00:00;P-017;36;4
18402;17/07/2023;P-016;50;2
18403;2023-10-28 00:00:00;P-016;14;4
18404;14/08/2023;P-011;29;1
18405;25/08/2023;P-002;27;2
18406;26/01/2023;P-017;50;2
18407;2023-05-01 00:00:00;P-015;36;1
18408;01/07/2023;P-018;34;4
18409;2023-07-18 00:00:00;P-010;21;1
18410;2023-10-29 00:00:00;P-006;38;4
18411;2023-09-12 00:00:00;P-016;75;2
18412;02/05/2023;P-005;97;4
18413;2023-01-31 00:00:00;P-012;79;4
18414;2023-11-11 00:00:00;P-006;76;3
18415;2023-10-12 00:00:00;P-014;88;3
18416;2023-04-16 00:00:00;P-016;50;3
18417;2023-08-12 00:00:00; P-007 ;37;1
18418;2023-09-30 00:00:00; P-002 ;75;1
18419;2023-08-20 00:00:00;P-006;19;3
18420;2023-09-13 00:00:00;P-009;1;2
18421;2023-01-24 00:00:00;P-007;81;2
18422;2023-04-19 00:00:00;P-002;40;2
18423;10/07/2023; P-019 ;55;1
18424;2023-12-13 00:00:00;P-008;80;4
18425;2023-01-25 00:00:00;P-011;26;1
18426;06/07/2023;P-004;43;3
18427;15/10/2023;P-016;59;4
18428;26/04/2023;P-018;51;2
18429;2023-12-04 00:00:00;P-013;15;1
18430;2023-02-06 00:00:00;P-005;8;1
18431;2023-10-09 00:00:00;P-002;94;3
18432;2023-05-17 00:00:00;P-011;14;2
18433;15/08/2023;P-001;97;1
18434;2023-11-16 00:00:00;P-013;7;1
18435;2023-11-24 00:00:00;P-005;18;4
18436;2023-07-01 00:00:00;P-018;12;1
18437;28/12/2023;P-014;2;4
18438;2023-03-27 00:00:00;P-013;50;1
18439;22/02/2023;P-007;93;2
18440;2023-12-14 00:00:00; P-008 ;21;3
18441;2023-12-21 00:00:00; P-018 ;7;2
18442;2023-08-23 00:00:00; P-007 ;91;3
18443;24/09/2023;P-020;12;1
18444;2023-10-14 00:00:00; P-017 ;84;2
18445;10/04/2023;P-016;57;4
18446;28/03/2023;P-011;78;3
18447;2023-01-15 00:00:00;P-019;74;3
18448;11/04/2023;P-001;23;1
18449;2023-06-14 00:00:00;P-008;30;3
18450;2023-01-29 00:00:00;P-001;58;3
18451;24/04/2023;P-009;95;3
18452;17/04/2023;P-019;52;1
18453;2023-12-30 00:00:00;P-009;56;2
18454;2023-05-10 00:00:00;P-010;10;1
18455;2023-03-25 00:00:00; P-011 ;19;4
18456;2023-09-28 00:00:00; P-001 ;19;3
18457;2023-09-01 00:00:00;P-020;87;3
18458;2023-08-02 00:00:00;P-008;59;2
18459;2023-11-02 00:00:00;P-020;44;3
18460;15/06/2023; P-012 ;59;2
18461;06/10/2023;P-001;96;3
18462;28/02/2023; P-010 ;84;3
18463;31/03/2023;P-004;4;1
18464;27/11/2023;P-015;97;1
18465;13/07/2023;P-019;65;4
18466;03/05/2023; P-006 ;13;2
18467;2023-05-16 00:00:00; P-005 ;67;4
18468;2023-05-19 00:00:00;P-005;12;1
18469;2023-08-17 00:00:00;P-018;93;2
18470;2023-10-01 00:00:00; P-003 ;55;1
18471;2023-02-19 00:00:00;P-002;61;2
18472;28/04/2023;P-004;95;3
18473;2023-07-21 00:00:00;P-018;41;4
18474;10/07/2023;P-009;36;4
18475;2023-12-30 00:00:00; P-019 ;2;2
18476;2023-11-19 00:00:00;P-010;22;4
18477;2023-06-30 00:00:00;P-015;22;1
18478;2023-03-19 00:00:00;P-001;41;4
18479;2023-03-16 00:00:00; P-011 ;95;2
18480;2023-10-22 00:00:00;P-014;14;4
18481;2023-10-08 00:00:00;P-010;93;4
18482;2023-01-21 00:00:00; P-019 ;35;1
18483;2023-06-20 00:00:00;P-016;50;3
18484;2023-01-15 00:00:00;P-008;9;1
18485;2023-07-30 00:00:00;P-002;96;4
18486;2023-02-17 00:00:00; P-007 ;59;4
18487;2023-03-27 00:00:00;P-019;56;3
18488;2023-05-29 00:00:00;P-007;91;3
18489;2023-07-07 00:00:00;P-015;10;1
18490;02/11/2023;P-008;25;3
18491;2023-05-31 00:00:00;P-014;45;1
18492;2023-05-21 00:00:00;P-001;97;2
18493;2023-03-10 00:00:00; P-013 ;11;4
18494;2023-09-17 00:00:00;P-003;9;3
18495;30/11/2023;P-006;7;2
18496;09/01/2023;P-019;71;2
18497;01/05/2023;P-015;34;1
18498;11/04/2023;P-004;83;1
18499;2023-05-29 00:00:00;P-003;20;3
18500;2023-05-26 00:00:00;P-004;89;1
18501;2023-12-19 00:00:00;P-005;5;2
18502;2023-08-31 00:00:00;P-018;93;2
18503;2023-08-29 00:00:00;P-010;55;4
18504;2023-12-03 00:00:00;P-008;91;2
18505;2023-02-12 00:00:00;P-012;89;3
18506;05/04/2023;P-003;15;4
18507;2023-08-14 00:00:00; P-018 ;48;1
18508;06/01/2023; P-008 ;4;4
18509;2023-08-02 00:00:00;P-001;78;2
18510;25/07/2023;P-014;81;3
18511;08/03/2023; P-013 ;21;1
18512;2023-04-10 00:00:00;P-012;80;1
18513;2023-01-12 00:00:00;P-003;90;2
18514;2023-08-25 00:00:00;P-018;9;3
18515;18/11/2023;P-013;66;2
18516;15/09/2023; P-015 ;79;2
18517;2023-12-03 00:00:00;P-010;35;3
18518;2023-05-15 00:00:00;P-001;88;2
18519;10/08/2023;P-006;51;3
18520;05/06/2023;P-009;78;3
18521;2023-05-22 00:00:00; P-010 ;37;2
18522;2023-06-07 00:00:00;P-015;6;2
18523;2023-11-22 00:00:00;P-009;82;4
18524;2023-12-10 00:00:00;P-014;86;1
18525;19/09/2023;P-011;82;1
18526;10/10/2023; P-007 ;51;3
18527;2023-12-04 00:00:00;P-002;66;4
18528;10/12/2023;P-014;96;3
18529;17/08/2023;P-006;17;4
18530;2023-10-07 00:00:00;P-005;65;3
18531;2023-12-24 00:00:00; P-005 ;9;1
18532;17/10/2023;P-019;13;4
18533;2023-06-17 00:00:00;P-019;100;2
18534;2023-02-16 00:00:00;P-006;58;2
18535;22/07/2023; P-010 ;30;1
18536;2023-08-02 00:00:00; P-014 ;31;4
18537;2023-09-03 00:00:00;P-017;23;2
18538;24/01/2023;P-003;63;2
18539;2023-11-17 00:00:00;P-001;28;2
18540;2023-10-01 00:00:00;P-010;59;1
18541;13/02/2023; P-003 ;10;3
18542;2023-11-28 00:00:00;P-005;89;2
18543;09/11/2023;P-019;100;2
18544;2023-12-29 00:00:00;P-010;90;3
18545;2023-06-05 00:00:00;P-016;26;2
18546;2023-07-18 00:00:00;P-001;77;4
18547;2023-06-11 00:00:00;P-006;17;2
18548;2023-08-22 00:00:00;P-009;40;3
18549;2023-06-12 00:00:00;P-005;68;1
18550;26/04/2023; P-014 ;23;1
18551;2023-04-03 00:00:00;P-010;35;4
18552;2023-02-11 00:00:00;P-002;75;2
18553;2023-10-11 00:00:00;P-005;76;2
18554;29/07/2023;P-001;9;3
18555;2023-07-25 00:00:00;P-010;79;3
18556;2023-08-08 00:00:00;P-009;45;4
18557;07/10/2023;P-003;37;4
18558;2023-05-16 00:00:00;P-015;69;2
18559;2023-04-16 00:00:00;P-004;19;2
18560;2023-04-28 00:00:00; P-013 ;75;4
18561;2023-08-25 00:00:00;P-006;73;1
18562;05/11/2023;P-020;99;1
18563;2023-04-10 00:00:00;P-017;27;1
18564;18/09/2023;P-005;13;1
18565;01/11/2023;P-015;57;4
18566;20/12/2023;P-008;60;3
18567;2023-10-13 00:00:00;P-005;12;1
18568;2023-11-24 00:00:00;P-013;9;4
18569;2023-04-13 00:00:00;P-001;92;1
18570;04/03/2023;P-001;77;2
18571;2023-06-24 00:00:00; P-007 ;84;1
18572;09/10/2023; P-005 ;77;4
18573;2023-10-20 00:00:00;P-014;27;2
18574;2023-08-14 00:00:00;P-015;90;2
18575;07/01/2023; P-017 ;63;1
18576;07/05/2023;P-018;93;1
18577;2023-04-02 00:00:00;P-007;29;2
18578;2023-07-09 00:00:00;P-018;22;3
18579;2023-12-25 00:00:00;P-019;73;4
18580;2023-02-22 00:00:00; P-020 ;88;4
18581;30/08/2023;P-007;19;4
18582;12/05/2023;P-008;38;4
18583;2023-12-30 00:00:00;P-013;95;4
18584;22/04/2023; P-018 ;39;2
18585;07/01/2023;P-011;15;4
18586;18/08/2023;P-009;54;3
18587;2023-06-05 00:00:00;P-001;32;3
18588;2023-07-16 00:00:00;P-008;46;1
18589;2023-11-19 00:00:00;P-012;61;1
18590;2023-12-30 00:00:00;P-002;93;1
18591;11/08/2023;P-015;52;1
18592;2023-09-07 00:00:00;P-018;34;2
18593;24/03/2023;P-017;73;3
18594;2023-08-28 00:00:00; P-015 ;35;2
18595;2023-12-26 00:00:00; P-020 ;70;3
18596;2023-11-19 00:00:00;P-020;37;2
18597;20/09/2023;P-009;78;3
18598;2023-07-08 00:00:00;P-003;61;1
18599;17/10/2023; P-020 ;49;3
18600;28/12/2023;P-019;9;1
18601;27/02/2023;P-018;19;3
18602;2023-01-09 00:00:00; P-020 ;87;2
18603;2023-10-31 00:00:00;P-008;28;4
18604;2023-04-25 00:00:00; P-001 ;80;3
18605;2023-07-29 00:00:00;P-015;26;2
18606;2023-02-10 00:00:00;P-019;38;4
18607;2023-10-31 00:00:00;P-010;40;2
18608;22/06/2023;P-012;25;4
18609;2023-08-22 00:00:00;P-006;99;1
18610;2023-10-08 00:00:00;P-013;69;3
18611;2023-03-19 00:00:00;P-004;71;2
18612;2023-04-18 00:00:00;P-013;23;3
18613;2023-10-08 00:00:00;P-017;89;1
18614;08/02/2023; P-001 ;65;1
18615;2023-04-29 00:00:00;P-005;22;3
18616;2023-12-01 00:00:00; P-017 ;64;2
18617;2023-12-02 00:00:00;P-018;68;2
18618;2023-01-27 00:00:00; P-007 ;58;2
18619;2023-04-14 00:00:00;P-016;28;3
18620;15/03/2023;P-008;78;2
18621;2023-07-10 00:00:00;P-012;97;2
18622;20/11/2023; P-014 ;68;4
18623;2023-05-27 00:00:00;P-019;75;2
18624;2023-09-12 00:00:00;P-011;96;1
18625;11/10/2023; P-012 ;4;2
18626;01/08/2023; P-013 ;1;3
18627;2023-05-03 00:00:00;P-008;26;3
18628;2023-07-25 00:00:00;P-001;33;2
18629;28/08/2023;P-009;81;3
18630;2023-12-05 00:00:00;P-002;27;3
18631;13/10/2023;P-014;42;2
18632;2023-01-22 00:00:00; P-013 ;69;4
18633;2023-09-16 00:00:00;P-016;71;4
18634;2023-12-23 00:00:00;P-002;64;4
18635;15/04/2023;P-004;25;4
18636;2023-09-15 00:00:00;P-012;72;1
18637;2023-07-23 00:00:00; P-016 ;98;2
18638;2023-11-06 00:00:00;P-010;4;3
18639;19/09/2023;P-003;12;3
18640;17/04/2023; P-004 ;58;2
18641;2023-09-08 00:00:00;P-006;95;3
18642;2023-08-09 00:00:00;P-005;11;1
18643;2023-08-10 00:00:00; P-018 ;59;4
18644;15/09/2023;P-003;36;2
18645;2023-07-20 00:00:00;P-010;22;3
18646;15/09/2023;P-011;65;1
18647;15/12/2023; P-019 ;50;3
18648;2023-08-13 00:00:00;P-014;4;1
18649;21/07/2023; P-011 ;100;3
18650;2023-08-14 00:00:00; P-004 ;72;4
18651;2023-08-24 00:00:00;P-006;89;2
18652;02/07/2023;P-017;92;4
18653;2023-07-19 00:00:00;P-019;52;4
18654;23/12/2023;P-013;100;3
18655;2023-09-03 00:00:00;P-010;100;4
18656;2023-12-19 00:00:00;P-011;43;2
18657;2023-04-21 00:00:00;P-006;46;1
18658;2023-01-06 00:00:00;P-002;4;1
18659;2023-08-24 00:00:00;P-001;13;3
18660;07/05/2023; P-011 ;38;2
18661;14/04/2023;P-016;45;2
18662;2023-08-25 00:00:00;P-003;25;1
18663;2023-06-04 00:00:00;P-005;67;1
18664;14/09/2023;P-015;55;4
18665;2023-08-23 00:00:00;P-015;96;3
18666;2023-10-16 00:00:00;P-004;39;1
18667;09/02/2023;P-004;65;1
18668;15/10/2023;P-008;75;2
18669;16/07/2023; P-007 ;2;2
18670;30/09/2023;P-017;69;2
18671;2023-09-21 00:00:00;P-015;86;1
18672;2023-02-26 00:00:00;P-005;62;3
18673;2023-10-25 00:00:00;P-013;46;4
18674;2023-04-08 00:00:00;P-004;77;3
18675;2023-05-17 00:00:00;P-017;87;1
18676;2023-03-28 00:00:00;P-017;31;4
18677;2023-08-30 00:00:00;P-014;99;3
18678;2023-07-18 00:00:00;P-014;35;1
18679;06/11/2023;P-017;45;3
18680;25/03/2023; P-008 ;77;1
18681;2023-08-30 00:00:00;P-002;54;2
18682;2023-10-08 00:00:00;P-013;71;3
18683;19/11/2023;P-016;69;2
18684;2023-09-09 00:00:00;P-016;29;2
18685;2023-07-09 00:00:00; P-006 ;72;4
18686;2023-06-01 00:00:00;P-004;8;4
18687;2023-10-29 00:00:00; P-003 ;54;3
18688;2023-10-05 00:00:00;P-006;7;1
18689;2023-05-19 00:00:00;P-004;83;4
18690;2023-06-25 00:00:00;P-018;23;4
18691;08/01/2023;P-006;100;2
18692;2023-10-22 00:00:00;P-005;32;2
18693;2023-08-23 00:00:00; P-009 ;62;1
18694;12/06/2023;P-011;45;4
18695;2023-02-18 00:00:00;P-006;68;4
18696;2023-10-29 00:00:00;P-016;30;1
18697;2023-02-07 00:00:00;P-019;39;4
18698;2023-05-16 00:00:00;P-011;5;3
18699;06/11/2023; P-015 ;67;3
18700;07/08/2023;P-009;22;1
18701;14/12/2023;P-019;28;2
18702;23/10/2023;P-019;22;1
18703;03/02/2023;P-009;86;3
18704;18/12/2023; P-004 ;98;4
18705;2023-03-20 00:00:00;P-010;29;4
18706;2023-08-24 00:00:00;P-009;43;2
18707;2023-09-30 00:00:00;P-019;42;2
18708;10/06/2023; P-015 ;60;3
18709;2023-06-24 00:00:00;P-019;77;2
18710;04/11/2023;P-002;71;1
18711;09/08/2023;P-010;74;3
18712;2023-01-09 00:00:00;P-019;92;4
18713;2023-10-16 00:00:00;P-017;68;4
18714;23/04/2023;P-020;59;4
18715;2023-07-24 00:00:00;P-002;96;2
18716;2023-07-05 00:00:00;P-019;86;3
18717;2023-12-07 00:00:00; P-017 ;84;2
18718;16/07/2023;P-018;84;1
18719;2023-09-23 00:00:00;P-017;6;3
18720;19/09/2023;P-002;73;2
18721;05/09/2023;P-019;28;4
18722;2023-04-25 00:00:00; P-001 ;77;4
18723;01/05/2023;P-011;31;1
18724;2023-05-21 00:00:00;P-010;39;1
18725;2023-03-06 00:00:00;P-005;50;1
18726;2023-10-03 00:00:00;P-016;78;4
18727;2023-11-09 00:00:00;P-005;86;2
18728;27/08/2023;P-012;37;4
18729;29/10/2023;P-004;88;4
18730;2023-01-10 00:00:00;P-006;72;4
18731;2023-08-21 00:00:00;P-019;15;2
18732;2023-07-14 00:00:00;P-009;51;4
18733;2023-01-12 00:00:00;P-012;70;1
18734;2023-06-26 00:00:00;P-015;23;1
18735;26/06/2023;P-016;25;1
18736;05/08/2023; P-013 ;95;1
18737;2023-01-11 00:00:00;P-007;46;4
18738;28/04/2023;P-020;93;4
18739;2023-06-13 00:00:00;P-004;23;4
18740;2023-02-08 00:00:00;P-011;10;1
18741;2023-02-22 00:00:00;P-008;73;2
18742;2023-08-06 00:00:00; P-006 ;77;3
18743;25/07/2023; P-010 ;32;3
18744;2023-11-08 00:00:00;P-007;51;3
18745;2023-12-26 00:00:00;P-007;41;2
18746;2023-02-25 00:00:00;P-004;65;4
18747;2023-04-28 00:00:00;P-003;65;3
18748;2023-09-10 00:00:00;P-007;40;3
18749;2023-10-13 00:00:00;P-004;18;4
18750;2023-09-25 00:00:00; P-013 ;36;3
18751;2023-10-18 00:00:00;P-020;31;4
18752;29/11/2023;P-017;54;3
18753;2023-06-29 00:00:00; P-007 ;63;4
18754;24/12/2023;P-017;1;1
18755;2023-08-23 00:00:00; P-004 ;52;2
18756;2023-12-09 00:00:00;P-011;100;3
18757;2023-07-15 00:00:00; P-003 ;57;4
18758;2023-11-04 00:00:00;P-011;9;1
18759;21/03/2023; P-003 ;86;4
18760;2023-05-15 00:00:00;P-012;92;3
18761;2023-01-22 00:00:00;P-001;90;3
18762;27/11/2023; P-004 ;74;3
18763;13/08/2023;P-014;56;3
18764;2023-02-27 00:00:00;P-001;47;3
18765;03/04/2023;P-014;3;1
18766;2023-07-11 00:00:00;P-013;2;4
18767;2023-04-13 00:00:00; P-013 ;54;4
18768;2023-01-07 00:00:00;P-015;37;3
18769;2023-05-08 00:00:00;P-017;56;4
18770;24/02/2023; P-012 ;31;1
18771;2023-08-19 00:00:00;P-014;97;3
18772;2023-12-28 00:00:00;P-012;96;2
18773;2023-03-03 00:00:00;P-018;12;1
18774;2023-08-28 00:00:00;P-004;58;3
18775;31/03/2023;P-014;67;4
18776;2023-08-20 00:00:00;P-019;26;1
18777;2023-08-21 00:00:00;P-013;78;3
18778;2023-12-20 00:00:00;P-018;12;4
18779;2023-11-29 00:00:00;P-011;90;4
18780;19/10/2023;P-006;16;3
18781;11/12/2023;P-009;53;1
18782;01/06/2023;P-012;72;3
18783;2023-05-25 00:00:00; P-019 ;49;3
18784;2023-05-10 00:00:00;P-014;49;3
18785;2023-05-21 00:00:00;P-015;92;3
18786;2023-04-03 00:00:00;P-011;7;3
18787;2023-04-24 00:00:00; P-006 ;15;4
18788;2023-10-11 00:00:00;P-014;36;3
18789;2023-05-23 00:00:00;P-003;72;1
18790;2023-08-11 00:00:00;P-019;74;2
18791;2023-08-20 00:00:00;P-020;15;3
18792;2023-02-02 00:00:00; P-011 ;62;1
18793;2023-10-03 00:00:00;P-017;18;2
18794;19/06/2023; P-017 ;46;1
18795;2023-05-20 00:00:00;P-003;61;4
18796;23/12/2023;P-014;43;4
18797;20/07/2023;P-007;44;2
18798;2023-01-23 00:00:00;P-019;99;2
18799;12/08/2023;P-003;66;2
18800;2023-09-27 00:00:00;P-002;55;4
18801;13/12/2023; P-017 ;86;4
18802;2023-06-02 00:00:00;P-009;79;1
18803;2023-11-29 00:00:00;P-006;39;4
18804;2023-03-26 00:00:00;P-009;100;2
18805;2023-04-19 00:00:00;P-005;5;3
18806;2023-01-31 00:00:00;P-002;57;3
18807;2023-08-17 00:00:00;P-015;15;2
18808;28/08/2023;P-009;91;4
18809;2023-12-29 00:00:00;P-019;16;2
18810;2023-11-06 00:00:00; P-010 ;57;4
18811;21/05/2023;P-004;100;3
18812;2023-06-05 00:00:00;P-010;82;1
18813;2023-10-26 00:00:00;P-008;99;4
18814;11/12/2023;P-013;25;1
18815;2023-04-09 00:00:00;P-007;22;3
18816;2023-02-16 00:00:00; P-007 ;31;1
18817;2023-11-23 00:00:00;P-004;34;1
18818;2023-03-08 00:00:00;P-015;87;2
18819;03/03/2023;P-012;16;1
18820;19/04/2023;P-016;70;3
18821;2023-06-16 00:00:00;P-006;59;4
18822;2023-02-06 00:00:00; P-009 ;15;1
18823;2023-04-29 00:00:00;P-003;82;4
18824;27/03/2023; P-008 ;13;2
18825;2023-02-21 00:00:00;P-007;24;3
18826;2023-04-01 00:00:00;P-004;13;3
18827;2023-10-16 00:00:00; P-013 ;65;4
18828;03/12/2023;P-019;36;3
18829;2023-10-25 00:00:00;P-007;49;2
18830;2023-07-23 00:00:00;P-010;82;4
18831;2023-08-26 00:00:00;P-012;48;3
18832;2023-06-04 00:00:00;P-003;97;2
18833;2023-08-28 00:00:00;P-012;43;2
18834;16/05/2023;P-019;6;1
18835;2023-12-28 00:00:00;P-015;81;3
18836;05/03/2023;P-008;68;4
18837;2023-05-03 00:00:00; P-012 ;14;1
18838;2023-09-11 00:00:00;P-020;30;4
18839;24/04/2023;P-006;84;1
18840;20/01/2023;P-010;8;2
18841;16/01/2023; P-002 ;54;1
18842;2023-05-25 00:00:00; P-013 ;66;1
18843;2023-07-27 00:00:00;P-007;4;1
18844;19/01/2023;P-008;74;3
18845;15/06/2023;P-016;84;1
18846;2023-02-07 00:00:00;P-011;60;2
18847;30/06/2023;P-004;53;4
18848;2023-12-15 00:00:00;P-017;99;3
18849;15/04/2023;P-016;74;2
18850;2023-04-10 00:00:00;P-019;92;3
18851;2023-03-31 00:00:00;P-011;15;4
18852;2023-10-27 00:00:00;P-007;100;4
18853;2023-11-28 00:00:00;P-013;1;4
18854;2023-03-20 00:00:00;P-019;22;3
18855;2023-03-14 00:00:00; P-017 ;91;3
18856;2023-06-25 00:00:00;P-013;93;4
18857;2023-04-06 00:00:00;P-012;15;4
18858;2023-12-11 00:00:00;P-007;74;2
18859;2023-04-13 00:00:00;P-001;84;4
18860;12/08/2023;P-001;22;1
18861;2023-01-06 00:00:00;P-020;50;3
18862;02/05/2023;P-014;48;2
18863;2023-08-24 00:00:00;P-015;73;3
18864;26/04/2023;P-011;51;4
18865;12/06/2023; P-009 ;96;1
18866;2023-08-14 00:00:00;P-017;17;4
18867;18/08/2023; P-004 ;83;3
18868;01/07/2023;P-020;91;2
18869;2023-09-06 00:00:00;P-019;51;3
18870;2023-11-14 00:00:00; P-007 ;37;2
18871;29/07/2023;P-001;98;1
18872;2023-05-24 00:00:00; P-009 ;49;4
18873;11/12/2023;P-013;59;4
18874;2023-04-06 00:00:00;P-002;10;1
18875;2023-12-12 00:00:00;P-002;30;3
18876;01/09/2023;P-015;85;1
18877;2023-03-27 00:00:00;P-017;21;4
18878;03/07/2023;P-013;34;2
18879;01/05/2023; P-007 ;73;4
18880;2023-11-28 00:00:00;P-009;98;3
18881;2023-04-02 00:00:00;P-012;50;2
18882;11/03/2023;P-003;76;3
18883;13/05/2023; P-015 ;47;4
18884;06/10/2023;P-007;85;4
18885;2023-05-17 00:00:00;P-001;84;2
18886;2023-11-10 00:00:00;P-014;6;3
18887;2023-07-06 00:00:00; P-019 ;50;2
18888;09/08/2023;P-016;100;2
18889;15/02/2023;P-010;63;3
18890;2023-10-05 00:00:00;P-001;12;2
18891;11/07/2023;P-005;41;1
18892;2023-01-08 00:00:00; P-003 ;31;2
18893;2023-10-03 00:00:00;P-017;2;4
18894;2023-06-28 00:00:00;P-018;16;3
18895;30/11/2023; P-019 ;1;4
18896;2023-02-08 00:00:00;P-018;4;1
18897;2023-10-20 00:00:00;P-016;47;1
18898;27/06/2023;P-002;65;2
18899;11/06/2023;P-015;52;4
18900;2023-11-27 00:00:00;P-013;47;2
18901;2023-04-14 00:00:00;P-013;99;2
18902;2023-06-10 00:00:00;P-016;77;4
18903;2023-10-14 00:00:00;P-008;50;1
18904;03/05/2023;P-011;45;1
18905;2023-02-23 00:00:00;P-008;42;1
18906;2023-02-03 00:00:00; P-010 ;95;3
18907;30/08/2023;P-001;84;3
18908;23/04/2023; P-012 ;56;2
